csvbase_row_id,DateTime,Tair,AirPress,RH,VPD,PAR,Rain,wind,winddirection
1925,2/10/2008 2:00,13.230000,101.099998,95.000000,0.076311,0.000000,0.000000,0.000000,164.100000
1926,2/10/2008 2:30,13.240000,101.116665,95.000000,0.076361,0.000000,0.000000,0.000000,159.100000
1927,2/10/2008 3:00,13.340000,101.166664,94.900000,0.078398,0.000000,0.000000,0.000000,161.000000
1928,2/10/2008 3:30,13.960000,101.163331,94.800000,0.083225,0.000000,0.000000,0.000000,296.300000
1929,2/10/2008 4:00,14.300000,101.193330,94.600000,0.088352,0.000000,0.000000,0.000000,319.700000
1930,2/10/2008 4:30,13.820000,101.199997,94.400000,0.088816,0.000000,0.000000,0.000000,319.700000
1931,2/10/2008 5:00,12.980000,101.223332,94.600000,0.081081,0.000000,0.000000,0.000000,319.700000
1932,2/10/2008 5:30,12.670000,101.296669,94.700000,0.077981,1.833333,0.000000,0.000000,319.700000
1933,2/10/2008 6:00,12.620000,101.320003,95.000000,0.073326,54.400000,0.000000,0.000000,273.100000
1934,2/10/2008 6:30,14.130000,101.373335,95.200000,0.077675,220.033333,0.000000,0.000000,197.900000
1935,2/10/2008 7:00,16.180000,101.400002,91.300000,0.160619,363.100000,0.000000,0.000000,192.400000
1936,2/10/2008 7:30,18.690000,101.470000,74.200000,0.558150,693.266667,0.000000,0.132000,199.800000
1937,2/10/2008 8:00,19.150000,101.493333,68.980000,0.690633,818.733333,0.000000,1.589000,102.400000
1938,2/10/2008 8:30,19.910000,101.496667,64.860000,0.820201,1000.866667,0.000000,1.826000,97.100000
1939,2/10/2008 9:00,20.720000,101.500000,62.110000,0.929768,1157.333333,0.000000,1.495000,84.700000
1940,2/10/2008 9:30,21.330000,101.500000,60.830000,0.997886,1237.566667,0.000000,1.590000,74.500000
1941,2/10/2008 10:00,21.780000,101.500000,59.490000,1.060837,1317.533333,0.000000,1.674000,78.500000
1942,2/10/2008 10:30,22.360000,101.500000,57.950000,1.140792,1688.766667,0.000000,1.808000,109.900000
1943,2/10/2008 11:00,21.710000,101.483334,59.340000,1.060221,931.600000,0.000000,1.420000,121.700000
1944,2/10/2008 11:30,23.680000,101.436668,52.960000,1.382294,2047.900000,0.000000,1.326000,155.300000
1945,2/10/2008 12:00,24.430000,101.400002,51.230000,1.499146,2052.800000,0.000000,1.063000,195.200000
1946,2/10/2008 12:30,24.700000,101.400002,49.420000,1.580097,1991.700000,0.000000,1.196000,150.800000
1947,2/10/2008 13:00,24.660000,101.383335,47.580000,1.633668,1876.000000,0.000000,1.031000,174.800000
1948,2/10/2008 13:30,24.380000,101.343336,52.970000,1.441337,1826.566667,0.000000,1.775000,89.800000
1949,2/10/2008 14:00,24.440000,101.300003,50.420000,1.524957,1722.766667,0.000000,1.639000,118.000000
1950,2/10/2008 14:30,24.670000,101.300003,50.920000,1.530491,1572.600000,0.000000,1.624000,172.100000
1951,2/10/2008 15:00,24.220000,101.300003,51.810000,1.462793,1128.366667,0.000000,1.986000,172.000000
1952,2/10/2008 15:30,24.100000,101.293336,54.060000,1.384491,1138.966667,0.000000,1.914000,178.900000
1953,2/10/2008 16:00,23.220000,101.293336,55.630000,1.268154,597.566667,0.000000,1.495000,102.000000
1954,2/10/2008 16:30,22.320000,101.300003,58.080000,1.134502,247.866667,0.000000,1.928000,243.600000
1955,2/10/2008 17:00,21.790000,101.300003,58.910000,1.076683,124.433333,0.000000,1.550000,154.700000
1956,2/10/2008 17:30,21.360000,101.373335,60.480000,1.008655,146.900000,0.000000,1.795000,148.700000
1957,2/10/2008 18:00,20.950000,101.400002,62.210000,0.940531,94.300000,0.000000,1.424000,144.600000
1958,2/10/2008 18:30,20.540000,101.483334,64.620000,0.858599,33.166667,0.000000,0.925000,161.900000
1959,2/10/2008 19:00,20.160000,101.500000,65.920000,0.807867,12.666667,0.000000,0.910000,189.000000
1960,2/10/2008 19:30,19.890000,101.526666,67.460000,0.758574,0.000000,0.000000,0.271000,261.100000
1961,2/10/2008 20:00,19.780000,101.593332,68.820000,0.721929,0.000000,0.000000,0.060000,131.900000
1962,2/10/2008 20:30,19.640000,101.599998,71.700000,0.649578,0.000000,0.000000,0.000000,56.660000
1963,2/10/2008 21:00,19.200000,101.599998,81.700000,0.408705,0.000000,0.000000,0.000000,139.500000
1964,2/10/2008 21:30,18.790000,101.623332,85.000000,0.326541,0.000000,0.000000,0.000000,92.300000
1965,2/10/2008 22:00,18.840000,101.676664,84.200000,0.345033,0.000000,0.000000,0.000000,156.100000
1966,2/10/2008 22:30,18.700000,101.696664,85.400000,0.316050,0.000000,0.000000,0.000000,158.000000
1967,2/10/2008 23:00,18.530000,101.699997,84.800000,0.325556,0.000000,0.000000,0.000000,158.000000
1968,2/10/2008 23:30,18.440000,101.699997,82.900000,0.364191,0.000000,0.000000,0.000000,198.200000
1969,2/11/2008 0:00,18.050000,101.699997,85.000000,0.311740,0.000000,0.000000,0.000000,230.200000
1970,2/11/2008 0:30,18.060000,101.696664,85.500000,0.301539,0.000000,0.000000,0.000000,230.200000
1971,2/11/2008 1:00,18.060000,101.673331,87.600000,0.257867,0.000000,0.000000,0.000000,184.100000
1972,2/11/2008 1:30,18.000000,101.623332,87.900000,0.250681,0.000000,0.000000,0.000000,64.320000
1973,2/11/2008 2:00,17.890000,101.609998,89.400000,0.218091,0.000000,0.000000,0.000000,135.700000
1974,2/11/2008 2:30,17.680000,101.599998,89.700000,0.209133,0.000000,0.000000,0.000000,151.200000
1975,2/11/2008 3:00,16.790000,101.599998,90.000000,0.191927,0.000000,0.000000,0.000000,166.800000
1976,2/11/2008 3:30,16.190000,101.599998,91.500000,0.157027,0.000000,0.000000,0.001000,223.800000
1977,2/11/2008 4:00,15.310000,101.599998,91.800000,0.143190,0.000000,0.000000,0.000000,226.100000
1978,2/11/2008 4:30,15.050000,101.599998,92.600000,0.127079,0.000000,0.000000,0.000000,226.100000
1979,2/11/2008 5:00,14.900000,101.599998,93.400000,0.112251,0.000000,0.000000,0.000000,226.100000
1980,2/11/2008 5:30,15.100000,101.599998,93.800000,0.106814,1.833333,0.000000,0.000000,211.600000
1981,2/11/2008 6:00,14.970000,101.613332,94.100000,0.100799,47.466667,0.000000,0.000000,199.500000
1982,2/11/2008 6:30,15.960000,101.683330,94.200000,0.105586,183.100000,0.000000,0.000000,198.200000
1983,2/11/2008 7:00,18.410000,101.696664,86.600000,0.284853,417.466667,0.000000,0.024000,77.300000
1984,2/11/2008 7:30,19.540000,101.703331,76.300000,0.540624,390.266667,0.000000,0.040000,74.500000
1985,2/11/2008 8:00,20.080000,101.790002,73.000000,0.636875,592.300000,0.000000,0.284000,116.300000
1986,2/11/2008 8:30,21.450000,101.800003,66.230000,0.866665,982.633333,0.000000,0.663000,82.400000
1987,2/11/2008 9:00,22.090000,101.800003,62.410000,1.003168,1003.300000,0.000000,0.571000,131.900000
1988,2/11/2008 9:30,22.030000,101.800003,64.180000,0.952442,712.566667,0.000000,0.571000,170.700000
1989,2/11/2008 10:00,23.480000,101.796669,59.240000,1.183404,1245.000000,0.000000,0.672000,209.800000
1990,2/11/2008 10:30,23.830000,101.723332,56.830000,1.280076,1308.933333,0.000000,0.893000,206.400000
1991,2/11/2008 11:00,23.350000,101.699997,59.520000,1.166092,931.333333,0.000000,1.330000,271.900000
1992,2/11/2008 11:30,24.660000,101.679997,57.010000,1.339782,1558.600000,0.000000,0.750000,230.700000
1993,2/11/2008 12:00,23.850000,101.609998,58.660000,1.227288,833.866667,0.000000,0.856000,152.700000
1994,2/11/2008 12:30,24.830000,101.596665,55.620000,1.397218,1300.733333,0.000000,1.349000,263.500000
1995,2/11/2008 13:00,24.610000,101.586665,55.810000,1.373070,863.466667,0.000000,1.050000,245.100000
1996,2/11/2008 13:30,24.800000,101.530000,55.670000,1.393146,967.566667,0.000000,1.145000,262.100000
1997,2/11/2008 14:00,24.900000,101.496667,56.140000,1.386627,1079.500000,0.000000,1.545000,278.600000
1998,2/11/2008 14:30,25.380000,101.426668,55.290000,1.454491,1318.966667,0.000000,1.529000,270.300000
1999,2/11/2008 15:00,24.830000,101.400002,56.750000,1.361642,875.400000,0.000000,2.112000,288.900000
2000,2/11/2008 15:30,24.780000,101.393335,56.890000,1.353189,920.100000,0.000000,2.284000,295.100000
2001,2/11/2008 16:00,24.430000,101.393335,58.210000,1.284587,706.300000,0.000000,2.063000,258.000000
2002,2/11/2008 16:30,25.090000,101.393335,55.180000,1.433121,915.966667,0.000000,1.984000,285.200000
2003,2/11/2008 17:00,23.840000,101.390002,58.050000,1.244649,318.600000,0.000000,2.139000,298.400000
2004,2/11/2008 17:30,23.350000,101.360002,59.700000,1.160907,191.300000,0.000000,2.072000,295.000000
2005,2/11/2008 18:00,22.770000,101.370002,61.590000,1.068311,87.566667,0.000000,2.005000,291.200000
2006,2/11/2008 18:30,22.310000,101.396668,63.490000,0.987487,87.833333,0.000000,1.432000,298.500000
2007,2/11/2008 19:00,21.550000,101.396668,66.720000,0.859335,19.866667,0.000000,0.838000,300.600000
2008,2/11/2008 19:30,20.930000,101.400002,68.640000,0.779540,0.000000,0.000000,0.705000,293.500000
2009,2/11/2008 20:00,20.380000,101.436668,71.200000,0.692049,0.000000,0.000000,0.334000,302.900000
2010,2/11/2008 20:30,19.850000,101.480000,74.300000,0.597636,0.000000,0.000000,0.003000,293.900000
2011,2/11/2008 21:00,19.400000,101.496667,77.400000,0.511063,0.000000,0.000000,0.000000,300.700000
2012,2/11/2008 21:30,19.070000,101.486667,79.400000,0.456359,0.000000,0.000000,0.000000,288.200000
2013,2/11/2008 22:00,18.860000,101.400002,80.200000,0.432924,0.000000,0.000000,0.000000,313.200000
2014,2/11/2008 22:30,18.170000,101.400002,84.200000,0.330852,0.000000,0.000000,0.001000,194.600000
2015,2/11/2008 23:00,17.640000,101.400002,88.600000,0.230885,0.000000,0.000000,0.000000,148.100000
2016,2/11/2008 23:30,17.320000,101.390002,90.500000,0.188556,0.000000,0.000000,0.000000,148.100000
2017,2/12/2008 0:00,17.140000,101.336669,91.300000,0.170722,0.000000,0.000000,0.000000,148.100000
2018,2/12/2008 0:30,16.940000,101.300003,91.900000,0.156947,0.000000,0.000000,0.000000,148.100000
2019,2/12/2008 1:00,16.800000,101.300003,92.500000,0.144036,0.000000,0.000000,0.000000,148.100000
2020,2/12/2008 1:30,16.420000,101.209998,92.900000,0.133100,0.000000,0.000000,0.000000,148.100000
2021,2/12/2008 2:00,16.510000,101.199997,93.400000,0.124438,0.000000,0.000000,0.000000,148.100000
2022,2/12/2008 2:30,16.840000,101.179997,93.900000,0.117447,0.000000,0.000000,0.000000,203.800000
2023,2/12/2008 3:00,16.720000,101.126665,94.100000,0.112735,0.000000,0.000000,0.000000,184.100000
2024,2/12/2008 3:30,16.690000,101.099998,94.200000,0.110613,0.000000,0.000000,0.000000,162.300000
2025,2/12/2008 4:00,17.040000,101.099998,94.400000,0.109196,0.000000,0.000000,0.000000,164.800000
2026,2/12/2008 4:30,17.380000,101.099998,94.400000,0.111571,0.000000,0.000000,0.000000,187.900000
2027,2/12/2008 5:00,17.660000,101.099998,94.400000,0.113560,0.000000,0.000000,0.000000,255.900000
2028,2/12/2008 5:30,17.700000,101.099998,94.300000,0.115880,0.000000,0.000000,0.000000,238.300000
2029,2/12/2008 6:00,17.750000,101.099998,94.000000,0.122364,11.833333,0.000000,0.012000,283.900000
2030,2/12/2008 6:30,18.070000,101.099998,93.100000,0.143581,95.766667,0.000000,0.029000,235.900000
2031,2/12/2008 7:00,19.280000,101.099998,88.700000,0.253630,302.833333,0.000000,0.005000,199.300000
2032,2/12/2008 7:30,20.910000,101.099998,76.000000,0.595853,499.233333,0.000000,0.025000,112.000000
2033,2/12/2008 8:00,21.420000,101.103332,73.600000,0.676280,479.966667,0.000000,0.374000,250.000000
2034,2/12/2008 8:30,20.600000,101.113332,77.000000,0.560231,383.633333,0.000000,1.082000,284.300000
2035,2/12/2008 9:00,21.420000,101.099998,74.400000,0.655786,638.300000,0.000000,1.544000,292.200000
2036,2/12/2008 9:30,23.250000,101.099998,67.590000,0.928002,1124.033333,0.000000,1.528000,293.900000
2037,2/12/2008 10:00,24.650000,101.096665,63.740000,1.129367,1544.266667,0.000000,1.597000,280.500000
2038,2/12/2008 10:30,24.950000,101.036666,63.220000,1.166268,1327.666667,0.000000,1.256000,259.200000
2039,2/12/2008 11:00,25.670000,101.000000,63.180000,1.218623,1515.900000,0.000000,1.289000,208.500000
2040,2/12/2008 11:30,26.350000,100.976667,61.150000,1.338599,1776.133333,0.000000,1.471000,259.600000
2041,2/12/2008 12:00,26.700000,100.896668,59.300000,1.431571,1367.333333,0.000000,1.758000,274.400000
2042,2/12/2008 12:30,25.770000,100.896668,61.190000,1.292125,416.400000,1.000000,0.849000,266.700000
2043,2/12/2008 13:00,23.570000,100.830003,77.900000,0.645131,654.033333,1.200000,1.028000,178.400000
2044,2/12/2008 13:30,22.990000,100.800003,75.500000,0.690570,724.233333,0.000000,2.702000,96.100000
2045,2/12/2008 14:00,21.670000,100.803336,82.900000,0.444798,301.933333,0.000000,2.135000,116.600000
2046,2/12/2008 14:30,21.300000,100.800003,83.500000,0.419578,205.933333,0.400000,2.155000,127.000000
2047,2/12/2008 15:00,21.190000,100.783335,85.000000,0.378869,219.566667,0.800000,0.416000,167.800000
2048,2/12/2008 15:30,22.850000,100.699997,81.800000,0.508664,463.866667,0.200000,0.100000,212.300000
2049,2/12/2008 16:00,22.730000,100.699997,79.500000,0.568793,257.800000,0.000000,0.406000,155.600000
2050,2/12/2008 16:30,22.850000,100.699997,82.100000,0.500279,352.166667,0.000000,0.751000,100.400000
2051,2/12/2008 17:00,23.400000,100.699997,76.900000,0.667444,361.400000,0.000000,0.826000,117.600000
2052,2/12/2008 17:30,23.520000,100.699997,76.300000,0.689755,240.233333,0.000000,0.025000,268.200000
2053,2/12/2008 18:00,23.360000,100.699997,76.600000,0.674482,117.566667,0.000000,0.006000,206.500000
2054,2/12/2008 18:30,22.810000,100.699997,82.700000,0.482339,40.600000,0.000000,0.004000,247.800000
2055,2/12/2008 19:00,22.440000,100.699997,82.300000,0.482532,15.233333,0.000000,0.037000,263.000000
2056,2/12/2008 19:30,21.400000,100.699997,85.400000,0.373545,0.000000,0.000000,0.001000,276.900000
2057,2/12/2008 20:00,20.980000,100.699997,87.900000,0.301705,0.000000,0.000000,0.201000,264.300000
2058,2/12/2008 20:30,20.450000,100.709998,89.200000,0.260642,0.000000,0.000000,0.007000,251.000000
2059,2/12/2008 21:00,19.710000,100.763334,90.900000,0.209784,0.000000,0.000000,0.000000,292.600000
2060,2/12/2008 21:30,19.350000,100.753333,91.700000,0.187108,0.000000,0.000000,0.000000,295.500000
2061,2/12/2008 22:00,18.760000,100.766668,92.200000,0.169483,0.000000,0.000000,0.001000,293.800000
2062,2/12/2008 22:30,17.980000,100.733332,92.900000,0.146909,0.000000,0.000000,0.000000,116.600000
2063,2/12/2008 23:00,17.540000,100.709998,93.500000,0.130817,0.000000,0.000000,0.000000,116.600000
2064,2/12/2008 23:30,17.200000,100.699997,93.800000,0.122127,0.000000,0.000000,0.000000,116.600000
2065,2/13/2008 0:00,17.230000,100.699997,94.100000,0.116438,0.000000,0.000000,0.000000,116.600000
2066,2/13/2008 0:30,16.650000,100.696664,94.500000,0.104625,0.000000,0.000000,0.022000,136.800000
2067,2/13/2008 1:00,16.540000,100.656664,94.700000,0.100118,0.000000,0.000000,0.000000,175.200000
2068,2/13/2008 1:30,16.010000,100.613332,95.000000,0.091314,0.000000,0.000000,0.000000,170.400000
2069,2/13/2008 2:00,16.350000,100.599998,95.200000,0.089583,0.000000,0.000000,0.020000,163.300000
2070,2/13/2008 2:30,16.810000,100.599998,95.400000,0.088398,0.000000,0.000000,0.247000,126.000000
2071,2/13/2008 3:00,16.310000,100.606665,95.400000,0.085632,0.000000,0.000000,0.001000,243.900000
2072,2/13/2008 3:30,15.840000,100.599998,95.500000,0.081295,0.000000,0.000000,0.000000,245.200000
2073,2/13/2008 4:00,15.250000,100.639998,95.600000,0.076538,0.000000,0.000000,0.000000,234.200000
2074,2/13/2008 4:30,15.090000,100.673331,95.700000,0.074033,0.000000,0.000000,0.003000,182.900000
2075,2/13/2008 5:00,15.090000,100.699997,95.900000,0.070590,0.000000,0.000000,0.000000,186.200000
2076,2/13/2008 5:30,15.530000,100.760001,96.000000,0.070842,0.833333,0.000000,0.196000,97.400000
2077,2/13/2008 6:00,15.530000,100.800003,95.900000,0.072613,36.233333,0.000000,0.157000,147.000000
2078,2/13/2008 6:30,15.930000,100.880002,96.100000,0.070862,79.566667,0.000000,0.071000,208.800000
2079,2/13/2008 7:00,17.090000,100.900002,96.000000,0.078245,135.100000,0.000000,0.108000,169.200000
2080,2/13/2008 7:30,17.800000,100.946668,95.800000,0.085925,138.966667,0.000000,0.000000,140.500000
2081,2/13/2008 8:00,18.860000,101.000000,93.900000,0.133375,329.900000,0.000000,0.725000,119.900000
2082,2/13/2008 8:30,21.460000,101.000000,81.200000,0.482774,785.366667,0.000000,1.552000,104.400000
2083,2/13/2008 9:00,21.300000,101.010000,76.800000,0.589952,253.733333,0.000000,2.423000,80.700000
2084,2/13/2008 9:30,21.610000,101.083332,73.500000,0.686783,418.400000,0.000000,2.846000,73.100000
2085,2/13/2008 10:00,22.170000,101.099998,69.420000,0.820079,682.266667,0.000000,3.400000,74.100000
2086,2/13/2008 10:30,21.680000,101.103332,69.900000,0.783428,349.633333,0.000000,2.873000,81.700000
2087,2/13/2008 11:00,22.140000,101.159998,67.910000,0.859002,631.566667,0.000000,2.761000,83.400000
2088,2/13/2008 11:30,22.480000,101.166664,65.770000,0.935439,646.000000,0.000000,2.462000,68.510000
2089,2/13/2008 12:00,23.280000,101.139998,63.130000,1.057621,1006.500000,0.000000,2.459000,69.540000
2090,2/13/2008 12:30,22.600000,101.133331,64.620000,0.973939,474.900000,0.000000,2.190000,61.830000
2091,2/13/2008 13:00,23.060000,101.156664,61.380000,1.093185,733.100000,0.000000,2.478000,56.360000
2092,2/13/2008 13:30,23.160000,101.163331,59.850000,1.143387,606.133333,0.000000,1.784000,63.830000
2093,2/13/2008 14:00,22.740000,101.146664,59.150000,1.134111,427.933333,0.000000,1.971000,68.130000
2094,2/13/2008 14:30,22.410000,101.149998,60.320000,1.079773,388.633333,0.000000,2.056000,57.970000
2095,2/13/2008 15:00,22.270000,101.146664,58.930000,1.108121,332.833333,0.000000,2.282000,65.420000
2096,2/13/2008 15:30,21.860000,101.196664,60.680000,1.034718,167.666667,0.000000,1.330000,59.000000
2097,2/13/2008 16:00,22.070000,101.196664,60.300000,1.058187,304.900000,0.000000,1.584000,59.620000
2098,2/13/2008 16:30,21.970000,101.193330,60.710000,1.040892,267.366667,0.000000,1.545000,60.850000
2099,2/13/2008 17:00,21.480000,101.199997,61.810000,0.981902,158.333333,0.000000,1.700000,69.650000
2100,2/13/2008 17:30,21.070000,101.213331,61.730000,0.959527,83.633333,0.000000,1.656000,54.910000
2101,2/13/2008 18:00,20.680000,101.263334,62.710000,0.912793,61.933333,0.000000,1.663000,51.410000
2102,2/13/2008 18:30,20.300000,101.300003,64.450000,0.850038,25.033333,0.000000,1.538000,59.920000
2103,2/13/2008 19:00,19.910000,101.350002,64.840000,0.820668,1.733333,0.000000,1.662000,56.810000
2104,2/13/2008 19:30,19.680000,101.400002,64.640000,0.813646,0.000000,0.000000,1.104000,64.300000
2105,2/13/2008 20:00,19.340000,101.443334,67.610000,0.729719,0.000000,0.000000,0.400000,78.700000
2106,2/13/2008 20:30,19.130000,101.496667,68.400000,0.702669,0.000000,0.000000,0.500000,85.800000
2107,2/13/2008 21:00,18.860000,101.506667,70.500000,0.645013,0.000000,0.000000,0.487000,125.700000
2108,2/13/2008 21:30,18.680000,101.576666,71.600000,0.614013,0.000000,0.000000,0.704000,115.100000
2109,2/13/2008 22:00,18.890000,101.593332,67.850000,0.704273,0.000000,0.000000,1.114000,99.800000
2110,2/13/2008 22:30,18.750000,101.589999,69.450000,0.663394,0.000000,0.000000,1.187000,104.900000
2111,2/13/2008 23:00,18.590000,101.586665,70.900000,0.625614,0.000000,0.000000,0.770000,103.800000
2112,2/13/2008 23:30,18.400000,101.579999,73.000000,0.573598,0.000000,0.000000,0.384000,125.600000
2113,2/14/2008 0:00,18.070000,101.549999,75.000000,0.520221,0.000000,0.000000,0.155000,135.800000
2114,2/14/2008 0:30,17.940000,101.510000,76.100000,0.493282,0.000000,0.000000,0.015000,144.400000
2115,2/14/2008 1:00,17.820000,101.500000,78.100000,0.448602,0.000000,0.000000,0.027000,143.800000
2116,2/14/2008 1:30,17.620000,101.500000,80.800000,0.388369,0.000000,0.000000,0.008000,135.300000
2117,2/14/2008 2:00,17.510000,101.496667,79.200000,0.417823,0.000000,0.000000,0.003000,139.900000
2118,2/14/2008 2:30,17.050000,101.480000,81.700000,0.357065,0.000000,0.000000,0.015000,129.600000
2119,2/14/2008 3:00,16.810000,101.483334,81.600000,0.353594,0.000000,0.000000,0.003000,101.400000
2120,2/14/2008 3:30,16.980000,101.490000,85.000000,0.291381,0.000000,0.000000,0.000000,131.100000
2121,2/14/2008 4:00,17.070000,101.500000,85.200000,0.289140,0.000000,0.000000,0.000000,133.300000
2122,2/14/2008 4:30,17.190000,101.500000,83.000000,0.334653,0.000000,0.000000,0.000000,140.300000
2123,2/14/2008 5:00,17.440000,101.556666,86.300000,0.273987,0.000000,0.000000,0.000000,140.300000
2124,2/14/2008 5:30,17.190000,101.599998,88.300000,0.230320,0.066667,0.000000,0.000000,140.400000
2125,2/14/2008 6:00,17.180000,101.629998,88.900000,0.218370,23.933333,0.000000,0.003000,143.500000
2126,2/14/2008 6:30,18.100000,101.693330,80.100000,0.414877,128.833333,0.000000,0.229000,61.550000
2127,2/14/2008 7:00,18.240000,101.699997,76.800000,0.487947,99.500000,0.000000,0.953000,65.600000
2128,2/14/2008 7:30,18.200000,101.723332,75.700000,0.509801,143.633333,0.000000,1.176000,70.600000
2129,2/14/2008 8:00,18.720000,101.796669,73.300000,0.578705,267.666667,0.000000,1.205000,69.160000
2130,2/14/2008 8:30,19.360000,101.800003,68.520000,0.710101,446.733333,0.000000,1.855000,73.000000
2131,2/14/2008 9:00,19.930000,101.800003,66.100000,0.792239,659.633333,0.000000,1.694000,69.080000
2132,2/14/2008 9:30,20.340000,101.800003,63.770000,0.868441,663.500000,0.000000,1.185000,70.800000
2133,2/14/2008 10:00,20.610000,101.800003,61.420000,0.940306,647.566667,0.000000,1.387000,59.680000
2134,2/14/2008 10:30,21.030000,101.800003,61.060000,0.973930,782.666667,0.000000,1.532000,79.100000
2135,2/14/2008 11:00,21.530000,101.800003,60.470000,1.019470,915.400000,0.000000,1.377000,80.800000
2136,2/14/2008 11:30,21.780000,101.796669,57.950000,1.101166,848.033333,0.000000,1.071000,104.900000
2137,2/14/2008 12:00,22.670000,101.736666,54.670000,1.253156,1103.200000,0.000000,0.989000,107.100000
2138,2/14/2008 12:30,23.140000,101.699997,54.100000,1.305555,1258.266667,0.000000,1.121000,128.900000
2139,2/14/2008 13:00,23.490000,101.696664,53.290000,1.356971,1568.466667,0.000000,1.418000,105.200000
2140,2/14/2008 13:30,24.360000,101.679997,48.770000,1.568176,1842.000000,0.000000,0.799000,162.500000
2141,2/14/2008 14:00,24.160000,101.613332,48.980000,1.543133,1363.966667,0.000000,0.971000,108.100000
2142,2/14/2008 14:30,24.910000,101.599998,45.210000,1.733212,1384.266667,0.000000,0.571000,156.400000
2143,2/14/2008 15:00,24.860000,101.599998,46.020000,1.702501,970.400000,0.000000,1.003000,130.700000
2144,2/14/2008 15:30,24.000000,101.599998,48.680000,1.537369,745.566667,0.000000,1.433000,142.500000
2145,2/14/2008 16:00,24.510000,101.599998,47.390000,1.624946,815.933333,0.000000,1.513000,165.300000
2146,2/14/2008 16:30,24.450000,101.599998,47.880000,1.604041,802.333333,0.000000,1.618000,148.000000
2147,2/14/2008 17:00,23.910000,101.603332,50.690000,1.469189,558.800000,0.000000,1.452000,109.600000
2148,2/14/2008 17:30,23.270000,101.626665,51.140000,1.400709,258.833333,0.000000,0.569000,169.200000
2149,2/14/2008 18:00,22.430000,101.693330,50.130000,1.358715,100.900000,0.000000,1.284000,170.600000
2150,2/14/2008 18:30,21.190000,101.699997,54.950000,1.137871,53.766667,0.000000,0.842000,229.700000
2151,2/14/2008 19:00,20.220000,101.776668,56.940000,1.024532,15.900000,0.000000,0.523000,68.100000
2152,2/14/2008 19:30,19.730000,101.800003,58.060000,0.968053,0.000000,0.000000,0.238000,50.400000
2153,2/14/2008 20:00,18.810000,101.820003,67.400000,0.710570,0.000000,0.000000,0.106000,109.600000
2154,2/14/2008 20:30,18.240000,101.893335,68.080000,0.671348,0.000000,0.000000,0.086000,120.500000
2155,2/14/2008 21:00,17.010000,101.900002,76.200000,0.463204,0.000000,0.000000,0.025000,133.800000
2156,2/14/2008 21:30,16.500000,101.900002,80.700000,0.363654,0.000000,0.000000,0.008000,178.000000
2157,2/14/2008 22:00,16.100000,101.900002,83.400000,0.304909,0.000000,0.000000,0.000000,207.800000
2158,2/14/2008 22:30,15.970000,101.900002,85.600000,0.262313,0.000000,0.000000,0.000000,209.100000
2159,2/14/2008 23:00,15.970000,101.900002,86.300000,0.249562,0.000000,0.000000,0.003000,207.500000
2160,2/14/2008 23:30,16.360000,101.900002,86.100000,0.259583,0.000000,0.000000,0.000000,220.700000
2161,2/15/2008 0:00,16.860000,101.900002,86.900000,0.252543,0.000000,0.000000,0.000000,216.300000
2162,2/15/2008 0:30,16.550000,101.900002,87.100000,0.243839,0.000000,0.000000,0.021000,251.600000
2163,2/15/2008 1:00,16.470000,101.886668,89.900000,0.189943,0.000000,0.000000,0.006000,163.400000
2164,2/15/2008 1:30,16.740000,101.883335,90.900000,0.174100,0.000000,0.200000,0.595000,100.700000
2165,2/15/2008 2:00,16.560000,101.826669,92.400000,0.143748,0.000000,0.000000,0.594000,129.800000
2166,2/15/2008 2:30,16.600000,101.816670,93.400000,0.125152,0.000000,0.000000,0.134000,98.200000
2167,2/15/2008 3:00,16.670000,101.800003,93.600000,0.121901,0.000000,0.000000,0.068000,156.400000
2168,2/15/2008 3:30,16.480000,101.800003,94.100000,0.111028,0.000000,0.000000,0.169000,153.800000
2169,2/15/2008 4:00,15.790000,101.800003,94.400000,0.100844,0.000000,0.000000,0.000000,143.100000
2170,2/15/2008 4:30,15.350000,101.800003,94.600000,0.094538,0.000000,0.000000,0.003000,189.700000
2171,2/15/2008 5:00,14.960000,101.853336,94.800000,0.088783,0.000000,0.000000,0.025000,166.700000
2172,2/15/2008 5:30,15.550000,101.900002,95.000000,0.088666,0.000000,0.000000,0.113000,156.000000
2173,2/15/2008 6:00,16.060000,101.900002,94.700000,0.097102,10.333333,0.000000,0.056000,148.200000
2174,2/15/2008 6:30,16.530000,101.933334,93.900000,0.115157,85.800000,0.000000,0.305000,142.100000
2175,2/15/2008 7:00,17.340000,101.993333,90.900000,0.180845,134.300000,0.000000,0.412000,121.100000
2176,2/15/2008 7:30,18.310000,102.000000,84.900000,0.318985,208.000000,0.000000,0.582000,120.900000
2177,2/15/2008 8:00,19.260000,102.083332,79.800000,0.452828,318.666667,0.000000,0.834000,89.700000
2178,2/15/2008 8:30,19.700000,102.099998,76.600000,0.539111,436.266667,0.000000,1.528000,108.000000
2179,2/15/2008 9:00,19.940000,102.099998,74.400000,0.598640,515.800000,0.000000,0.778000,114.700000
2180,2/15/2008 9:30,20.850000,102.099998,70.600000,0.727232,701.633333,0.000000,0.481000,176.800000
2181,2/15/2008 10:00,21.800000,102.096665,65.690000,0.899576,963.600000,0.000000,1.024000,79.300000
